Date,Open,High,Low,Last,Vol
11/1/2013,2121.2,2143.8999,2113.3,2125,314887
11/5/2013,2129,2130,2077.55,2096.2,336581
11/6/2013,2100.05,2100.05,2040,2079,384191
11/7/2013,2090,2109.3501,2056,2101,353237
11/8/2013,2095,2109,2056,2062,146711
11/11/2013,2053,2055.6001,2028.2,2033,169102
11/12/2013,2030,2054.6001,2015,2016.7,165926
11/13/2013,2015,2062,2002.2,2016.75,226050
11/14/2013,2034.7,2060,2008.45,2045,136260
11/18/2013,2060,2060,2020,2027,233351
11/19/2013,2030,2041.9,2003.1,2019,246966
11/20/2013,2023.9,2024.05,1967,1970,265878
11/21/2013,1965,1984.8,1920,1946,237839
11/22/2013,1940.1,1950,1884,1890,240050
11/25/2013,1906,1947,1901.5,1942.05,256110
11/26/2013,1930.3,1949,1918.8,1936,246097
11/27/2013,1941.1,1964,1924.5,1950.2,272809
11/28/2013,1949.95,1979,1946.2,1951.1,276225
11/29/2013,1941,1979,1941,1977,138619
12/2/2013,1966.35,1997,1953.8,1958.3,170993
12/3/2013,1959,1965,1943.5,1949.55,252930
12/4/2013,1942.55,1956.8,1924,1932.7,345248
12/5/2013,1970,1973,1935,1936.05,304627
12/6/2013,1940,1970,1940,1954.5,227760
12/9/2013,1987,1987.8,1956.35,1976,171546
12/10/2013,1980,2009,1975,1992.05,243976
12/11/2013,1994.95,2013.4,1984.75,1991.5,247332
12/12/2013,1977.25,1978,1950,1950.95,148544
12/13/2013,1911,1938,1895,1915,338750
12/16/2013,1912,1929.6,1891,1905,274980
12/17/2013,1912,1924.5,1857.05,1869.3,309323
12/18/2013,1875,1943.3,1862.25,1939.2,427615
12/19/2013,1924.95,1945,1885,1893.1,291251
12/20/2013,1893.6,1941.9,1879.25,1935,301800
12/23/2013,1933.3,1963.4,1933.3,1941.1,265193
12/24/2013,1948.1,1994.5,1945,1987,193334
12/26/2013,2010,2014.1,1940,1946,366298
12/27/2013,1953.5,1965,1929.9,1936,209220
12/30/2013,1939.35,1942.2,1893.3,1901.3,238040
12/31/2013,1906,1921.15,1901.25,1905,131618
1/1/2014,1915,1924.4,1890.3,1915.05,90587
1/2/2014,1918,1928.75,1895.45,1901,268521
1/3/2014,1893,1909,1870,1899.55,236545
1/6/2014,1896,1899.9,1875,1888,284336
1/7/2014,1880,1899.8,1880,1888,247757
1/8/2014,1894.9,1923,1894.9,1912,578916
1/9/2014,1914.2,1917.65,1895.1,1913,266751
1/10/2014,1905.2,1913.45,1865,1900,450989
1/13/2014,1895.25,1917,1887.4,1890,274307
1/14/2014,1888,1898.6,1864.95,1871,261322
1/15/2014,1874,1904,1871.1,1894.2,350260
1/16/2014,1900,1917.9,1892,1908,683523
1/17/2014,1907.75,1939,1906.3,1934.05,505335
1/20/2014,1938.2,1951.8,1925.05,1928,240785
1/21/2014,1935,1946,1927.1,1944.65,148033
1/22/2014,1944,1953,1927,1950.1,230050
1/23/2014,1949,1949.4,1916,1945,779924
1/24/2014,1934.7,1938,1911.85,1934.75,584605
1/27/2014,1920,1924,1890.75,1920,451184
1/28/2014,1906.8,1948,1906.8,1944.3,342624
1/29/2014,1950,1968,1907.15,1909.95,213569
1/30/2014,1909,1930,1882.05,1915.05,510937
1/31/2014,1915,1918.05,1891,1908,325157
2/3/2014,1901.05,1933.4,1817.25,1829.2,208407
2/4/2014,1820,1882,1793.2,1870,323893
2/5/2014,1878,1898,1848.05,1894,202518
2/6/2014,1890.2,1903,1862.55,1897,196282
2/7/2014,1901.35,1939.8,1894.9,1935,313921
2/10/2014,1930,1941.6,1910.75,1935,116609
2/11/2014,1941.95,1945,1920.3,1940,196706
2/12/2014,1942.7,1959.45,1897.15,1927.5,269629
2/13/2014,1939.7,1939.7,1895,1902.85,115962
2/14/2014,1904.7,1904.7,1818,1839.6,473215
2/17/2014,1845,1869.35,1810,1845.35,369333
2/18/2014,1850,1859.5,1832,1844.65,223017
2/19/2014,1861,1861,1816.25,1820.9,207356
2/20/2014,1815,1864,1815,1842.4,291358
2/21/2014,1849,1865,1835,1862.7,182566
2/24/2014,1862.7,1877.9,1850,1861.8,133340
2/25/2014,1861.8,1909.3,1855.05,1902.25,246928
2/26/2014,1903.25,1933,1880,1920.9,375745
2/28/2014,1925,1957.95,1911,1946.35,358544
3/3/2014,1942,1952.95,1910,1917.05,231994
3/4/2014,1914,1927.05,1885.05,1921.95,220106
3/5/2014,1930,1931,1907,1920.65,134918
3/6/2014,1925.3,1964,1920,1957.9,181924
3/7/2014,1965,2005,1948,1954.7,407477
3/10/2014,1958,2015,1950.3,2005,393372
3/11/2014,2010,2038.2,1978.05,1986.55,393531
3/12/2014,1984,1996.9,1953.75,1959,334556
3/13/2014,1970.25,2007.75,1957.3,1966.7,162751
3/14/2014,1973.9,1990.9,1955,1974.3,208702
3/18/2014,1990,2001,1973.05,1994.9,223972
3/19/2014,2002.05,2014,1998,2008.7,325884
3/20/2014,2012.85,2014.95,1968.1,1972.9,143305
3/21/2014,1972.9,1987.45,1972,1977.85,280359
3/24/2014,1983.2,2024.7,1979.75,2021.45,158949
3/25/2014,2014,2035.7,2000.8,2014.05,233046
3/26/2014,2026,2058.7,2021,2039.6,248113
3/27/2014,2038.6,2084.7,2027.7,2072.3501,500824
3/28/2014,2080,2096.8,2049.6001,2058,347600
3/31/2014,2068.7,2100,2061.3999,2083.6001,273254
4/1/2014,2083.6001,2084,2045.05,2065.2,129157
4/2/2014,2073.45,2080,2025.4,2053.6001,217385
4/3/2014,2065,2069,2025,2053.3501,402747
4/4/2014,2054.8999,2055.3,2017.2,2028.9,297397
4/7/2014,2006.55,2057.8999,2006.55,2022.6,218150
4/9/2014,2045,2054,1994.9,2031.3,300812
4/10/2014,2039,2041.7,2011.9,2022.15,219894
4/11/2014,2017.9,2028,1990.65,2007.55,255157
4/15/2014,2009.7,2016.1,1954.4,2004.4,217260
4/16/2014,1997,2025.7,1990.35,2000.55,205618
4/17/2014,1991.75,2024.8,1991.15,2016.05,164096
4/21/2014,2010.55,2035.9,2006.4,2014.15,161232
4/22/2014,2020,2030,1999.5,2003.35,179445
4/23/2014,2000,2015.7,1991.1,2004.65,362968
4/25/2014,2019,2019,1982.3,1996.05,404437
4/28/2014,1998.75,1999,1977.95,1985,356855
4/29/2014,1986.25,1989.9,1931,1939.5,399483
4/30/2014,1939.5,1949,1900,1912.15,268227
5/2/2014,1915,1928.05,1903.1,1906.7,170700
5/5/2014,1910,1924.9,1902.35,1918.85,257053
5/6/2014,1919.95,1922.95,1891.75,1900.35,261490
5/7/2014,1900,1907.7,1861,1868.15,145721
5/8/2014,1890,1890,1871.05,1879.25,165120
5/9/2014,1870,1927,1870,1919.95,363002
5/12/2014,1911.1,1959,1911.1,1948.15,469596
5/13/2014,1960,2000,1936,1977.3,426350
5/14/2014,1991.5,2045.05,1990.15,2041.75,215003
5/15/2014,2045,2058.8,1945,1950.5,501935
5/16/2014,1995,2094.7,1908,1931.7,863171
5/19/2014,1969,1969,1870,1878.35,482763
5/20/2014,1893,1900,1840.1,1866.4,539345
5/21/2014,1871,1974,1870,1961.15,606062
5/22/2014,2011.1,2028.7,1980,1986.75,363882
5/23/2014,1999.65,1999.65,1965,1976.25,172627
5/26/2014,1990,2012.9,1950,1961.2,199733
5/27/2014,1968.9,1989.9,1939,1972,149266
5/28/2014,1990,1990,1930,1948.4,326190
5/29/2014,1954.95,1962.95,1931.1,1941.2,294271
5/30/2014,1945.25,1955.85,1912.7,1943.95,299515
6/2/2014,1947.95,1990.05,1924.2,1974.4,191334
6/3/2014,1976,1992.9,1960.35,1970.15,149881
6/4/2014,1970.15,2025,1970.15,2002.5,254176
6/5/2014,2020,2020,1980,2000.9,254275
6/6/2014,2009,2054,1983.6,2048.3999,384106
6/9/2014,2056.8999,2177.5,2044.3,2161.75,546835
6/10/2014,2179.5,2208.8999,2130,2152.5,541126
6/11/2014,2150,2189.8501,2120.3501,2180.8501,448085
6/12/2014,2163.55,2192.75,2156.05,2185.6001,218573
6/13/2014,2190,2228,2162.55,2170.7,378480
6/16/2014,2173,2210,2157.1001,2169.75,542031
6/17/2014,2170,2174.8999,2134.2,2160.3501,326682
6/18/2014,2173,2180.25,2135.2,2150.6001,275222
6/19/2014,2155,2172.95,2141.1001,2160.25,244875
6/20/2014,2165.1001,2203.5,2145.6001,2179.8,295439
6/23/2014,2180,2202,2161.6001,2191.1001,312504
6/24/2014,2213.8,2236,2200.55,2221.1499,231873
6/25/2014,2229.8,2292.75,2215.8,2275.8501,353844
6/26/2014,2308,2320,2273.2,2289,375288
6/27/2014,2294.95,2318,2272.1499,2309.1001,469474
6/30/2014,2297.6001,2328.8,2293,2316.2,300379
7/1/2014,2314.95,2352.7,2312,2334.7,196804
7/2/2014,2345,2364.8501,2333,2349.8,311591
7/3/2014,2319,2319.8,2282.5,2300.1001,264883
7/4/2014,2300.1001,2310,2281,2299.2,197560
7/7/2014,2310,2319.7,2280,2302.7,278231
7/8/2014,2310,2324.6001,2200,2226.3,580917
7/9/2014,2226,2239,2165,2169.6499,340245
7/10/2014,2166,2194,2139.95,2152.2,252737
7/11/2014,2136.2,2173.5,2102.7,2133.95,182285
7/14/2014,2133.95,2154,2114.3,2127.55,236852
7/15/2014,2130.5,2169,2130.5,2155.75,306742
7/16/2014,2155,2160.3,2121.5,2137.1001,544762
7/17/2014,2132.3,2156,2071,2087.6499,1019519
7/18/2014,2081.8,2090,2051.5,2081.25,565282
7/21/2014,2083.2,2095.1499,2060.3999,2070.7,420580
7/22/2014,2075,2084.8999,2063.6499,2070.1499,419573
7/23/2014,2090.3501,2112.45,2068.3,2105.3,399959
7/24/2014,2113,2122.8999,2085,2108.7,224953
7/25/2014,2108.7,2112.8,2084.45,2100.75,268072
7/28/2014,2092,2108.05,2071,2084.05,234341
7/30/2014,2074.1001,2099,2071.2,2079.3999,602599
7/31/2014,2078,2094.6001,2067,2075.8999,806232
8/1/2014,2073.8,2079,2045.2,2057.8999,594237
8/4/2014,2065,2107.25,2041.5,2088.1001,704465
8/5/2014,2095,2161,2095,2155.6001,532954
8/6/2014,2172.95,2178,2136.3,2143.75,487226
8/7/2014,2145,2156.8,2115,2139.25,317652
8/8/2014,2125,2132.95,2109,2121.6499,194925
8/11/2014,2140,2148.8999,2101.2,2129.3,303062
8/12/2014,2142.95,2144.8501,2121.1001,2135.55,447923
8/13/2014,2137,2154.3999,2120,2147.95,367812
8/14/2014,2153.3999,2165,2109.75,2135,335934
8/18/2014,2125.1001,2164.45,2125.1001,2134.5,387854
8/19/2014,2140.5,2210,2137,2198.2,331863
8/20/2014,2200,2214.95,2182.3999,2198.8,277837
8/21/2014,2213,2278.6001,2196.1001,2268.05,786442
8/22/2014,2275,2275,2239,2266.3501,213372
8/25/2014,2274.8999,2277.05,2240.1499,2251.6001,173103
8/26/2014,2245.8999,2285,2224.3999,2260,175593
8/27/2014,2270,2304.6001,2260,2280.3,382791
8/28/2014,2280.3,2303.8,2250,2258.7,572472
9/1/2014,2279.7,2298.8,2248.25,2260.55,426742
9/2/2014,2265.95,2306.55,2250,2258.6001,599440
9/3/2014,2265.1001,2279.95,2220.1001,2225.8501,408269
9/4/2014,2220.2,2315,2207.95,2301.8999,393793
9/5/2014,2302.3,2349,2282,2339.6499,415637
9/8/2014,2345,2382.95,2335,2359.3,297676
9/9/2014,2368.75,2374.6499,2315.2,2321.1499,181985
9/10/2014,2340,2364.95,2320.5,2354.7,193868
9/11/2014,2360.5,2373.3501,2322.8,2336.55,119290
9/12/2014,2352,2364.8501,2321,2348.45,178695
9/15/2014,2351.8501,2351.8501,2316,2332.55,138487
9/16/2014,2325.2,2355,2293.3999,2302.6499,173221
9/17/2014,2307.3501,2332.3999,2300,2320.25,175159
9/18/2014,2316,2405,2303,2393.45,282872
9/19/2014,2404.8999,2428.2,2368,2412.3501,262187
9/22/2014,2421.95,2440,2395,2412.55,198779
9/23/2014,2403.8,2457,2382.6001,2393.6001,190192
9/24/2014,2401,2414.8999,2341,2364.95,181767
9/25/2014,2361,2389.2,2340,2350.8501,194849
9/26/2014,2348.05,2389.5,2300,2340.8,179841
9/29/2014,2349.95,2358.2,2298.3501,2305.05,144110
9/30/2014,2311,2357.3501,2296,2351.6001,306438
10/1/2014,2356,2371.3501,2329,2336.1001,139949
10/7/2014,2314,2356.95,2314,2336.3501,154957
10/8/2014,2332,2356.8501,2318,2348.5,122320
10/9/2014,2356,2380.75,2332.8,2376.1001,142715
10/10/2014,2363,2368.1499,2311.05,2353.6499,143162
10/13/2014,2330.2,2364.8501,2330.05,2348.8,88360
10/14/2014,2389,2429,2370,2412,484629
10/16/2014,2365.1001,2440.8999,2347.55,2363.55,565835
10/17/2014,2375,2405,2355,2373.2,356058
10/20/2014,2383,2427.25,2381.25,2412.6001,165916
10/21/2014,2420,2434.95,2395.05,2412.05,192702
10/22/2014,2427.5,2508.6001,2427.5,2494.8999,406284
10/23/2014,2499.95,2541,2490,2529.7,53667
10/27/2014,2535.6001,2544.95,2502.1001,2517.45,126144
10/28/2014,2520,2522.8501,2470.45,2499.25,144763
10/29/2014,2515,2560,2496.55,2551.25,225834
10/30/2014,2555,2585,2535,2577.5,231014
10/31/2014,2581.95,2628.25,2564.1001,2611.05,256645
11/3/2014,2611,2611,2550.3999,2574.25,242127
11/5/2014,2594,2624.75,2561.25,2570.7,347958
11/7/2014,2575,2584.6499,2532.8,2539.7,237582
11/10/2014,2545,2574.6499,2520.6001,2543.3999,113533
11/11/2014,2541.1001,2559.8,2536.7,2549.55,130258
11/12/2014,2549.55,2624.95,2549.55,2599.55,197549
11/13/2014,2600,2622.8999,2595.2,2609.8,515905
11/14/2014,2625,2663.6499,2612,2652.8501,444633
11/17/2014,2645,2678.2,2642.8501,2657.6499,412309
11/18/2014,2660,2673.8501,2635.1001,2643.95,435031
11/19/2014,2647,2688,2646.8501,2674.95,886479
11/20/2014,2685,2685,2643,2655.3,322054
11/21/2014,2659,2685,2652.5,2673.45,476658
11/24/2014,2661,2695,2649,2675.1001,266487
11/25/2014,2670.2,2680.3,2614.25,2644,187589
11/26/2014,2620,2624.8,2570.1499,2614.45,565178
11/27/2014,2617.2,2654,2590,2649.6001,316876
11/28/2014,2654,2675.55,2630.7,2640.8,379312
12/1/2014,2642.5,2660.8,2613.05,2636.3,199683
12/2/2014,2586,2614.8,2555.7,2602.3501,391070
12/3/2014,2620,2628.1001,2586,2609.8999,303233
12/4/2014,2609.6001,2632.95,2588.8,2625.1001,274078
12/5/2014,2625,2637.95,2611.25,2619.8999,108559
12/8/2014,2625,2637.55,2597.1001,2614.6499,265082
12/9/2014,2600,2641.2,2595,2608.8501,579980
12/10/2014,2608.8999,2617.3501,2555.75,2569.5,515235
12/11/2014,2568.05,2592.6001,2540.6001,2563.2,185957
12/12/2014,2553,2572.6001,2510.3,2521.3501,221415
12/15/2014,2500,2545.05,2498.05,2517.8999,171678
12/16/2014,2496,2536.8,2475,2494.75,219221
12/17/2014,2485.1499,2509.5,2444.8501,2463.05,280480
12/18/2014,2480.5,2528.6001,2471,2503.1499,287186
12/19/2014,2505.8,2524.2,2454.25,2473.55,283580
12/22/2014,2510,2510,2453.1001,2477.3,281967
12/23/2014,2475,2526.3,2465.55,2519.25,165201
12/24/2014,2530.95,2539,2462.1001,2477.7,414127
12/26/2014,2483,2499,2460.1001,2480.7,86469
12/29/2014,2499.7,2505,2479.6499,2484.8,93039
12/30/2014,2490,2490.6499,2451,2455.05,89969
12/31/2014,2421.05,2448.7,2414.5,2432.45,202699
1/1/2015,2431,2458.3,2428.45,2452.1499,72928
1/2/2015,2457,2476.3999,2432,2451.75,164726
1/5/2015,2452,2481.2,2450,2460.7,118873
1/6/2015,2454.3,2469.8999,2430,2441.5,580496
1/7/2015,2442,2475.6001,2432.05,2447.2,189191
1/8/2015,2447.6499,2465,2436.1001,2450.3999,4301348
1/9/2015,2455,2468.8999,2350,2375.8501,245974
1/12/2015,2385,2396,2323.1001,2334,203022
1/13/2015,2340,2355.1499,2313.8,2324.1001,161658
1/14/2015,2318.3,2369.8999,2318.3,2363.45,217775
1/15/2015,2380.1001,2437.3501,2357.75,2417.95,726566
1/16/2015,2420,2442,2393.8,2420.1499,270014
1/19/2015,2420.1001,2420.1001,2399.5,2403.8999,368777
1/20/2015,2407,2417.6001,2375.25,2404.25,197434
1/21/2015,2420,2456.5,2399.45,2446.6499,201858
1/22/2015,2455.25,2491.25,2438.1001,2444.3,748394
1/23/2015,2470.8999,2474,2420,2441.5,356732
1/27/2015,2428.2,2439.95,2387.25,2419.8501,507659
1/28/2015,2414.3999,2414.3999,2383.3,2398.8,963742
1/29/2015,2396.7,2416.8,2376.3,2404.7,391136
1/30/2015,2406.45,2416.2,2374.2,2391.7,261718
2/2/2015,2390,2421.25,2325,2349.3,444651
2/3/2015,2350.05,2368,2256.5,2260.75,727453
2/4/2015,2281.8,2281.8,2230.3501,2245.3,399841
2/5/2015,2253,2270,2240.05,2245.3,272367
2/6/2015,2240.05,2257.8,2020.9,2223.3,296601
2/9/2015,2210,2274.75,2195.05,2269.1499,274052
2/10/2015,2241.1001,2278.6001,2238,2267.95,258202
2/11/2015,2268,2294,2253.8999,2280.6001,212912
2/12/2015,2285,2314.8999,2257.8,2262.45,638711
2/13/2015,2272.3501,2283.7,2250,2260.8,543888
2/16/2015,2263.2,2280.8501,2253.3,2261.8501,1062376
2/18/2015,2263.2,2264,2230.05,2240.3,318828
2/19/2015,2242.6499,2242.6499,2200,2212.55,924708
2/20/2015,2230,2240,2200.7,2206.8,506875
2/23/2015,2215,2222.6001,2171.05,2181.1499,427575
2/24/2015,2182,2204,2173.3,2191.45,280197
2/25/2015,2200.1001,2203,2173,2179.95,407474
2/26/2015,2181,2186.25,2128,2134.8501,735318
2/27/2015,2140.1001,2161.8501,2108.3,2150.5,424147
3/2/2015,2168,2209.3501,2053,2074.25,789363
3/3/2015,2067,2123.8,2058.1001,2117.5,325920
3/4/2015,2117.55,2139,2110.05,2122.1001,421933
3/5/2015,2124,2139.6001,2105.6001,2118.6499,237799
3/9/2015,2110,2149.55,2091.75,2109.8501,334555
3/10/2015,2120,2156,2111.3,2129.25,401075
3/11/2015,2140,2149,2088,2098.3,338536
3/12/2015,2105,2113,2067,2072.75,475656
3/13/2015,2079,2084.8999,2011,2023.1,828945
3/16/2015,2010,2059,2010,2025.5,371543
3/17/2015,2040,2057,2027.7,2047.2,256565
3/18/2015,2050.1001,2054.6001,2026,2031.25,634025
3/19/2015,2040.1,2047,2020.85,2025.35,500745
3/20/2015,2035,2035,2007.25,2017.85,579513
3/23/2015,2011.8,2041.8,2010.05,2031.75,420806
3/24/2015,2034,2040.9,2020,2028,1002496
3/25/2015,2032,2035,2008.15,2016.85,722561
3/26/2015,2019,2032.5,1990,2004.3,1046160
3/27/2015,2009,2022,1980,2016.9,439910
3/30/2015,2030,2043.7,1998.3,2028,235638
3/31/2015,2035,2035,2004.9,2016.6,263684
4/1/2015,2027.05,2035,2002.95,2019.8,208545
4/6/2015,2030,2047.2,1993.65,2036.4,281023
4/7/2015,2039.95,2098,2026.9,2094.55,374689
4/8/2015,2091.3501,2128,2082,2099.5,243842
4/9/2015,2101.1499,2107,2078.3,2098.55,219282
4/10/2015,2106,2106,2077.55,2098.75,156593
4/13/2015,2115,2115,2080,2095.3,250008
4/15/2015,2101,2115.3,2060,2075,190435
4/16/2015,2067.5,2094.6001,2050,2088.05,252040
4/17/2015,2063.6499,2080,2040,2065.3,178998
4/20/2015,2065,2083.05,2000.6,2022.05,257106
4/21/2015,2025.7,2055.3,1980,1988.45,260092
4/22/2015,1995.1,2025,1943,1983.7,326374
4/23/2015,1992,2017.6,1973.4,1991.05,145385
4/24/2015,1990.5,2007.95,1961,1998.85,269572
4/27/2015,2006,2009.95,1970.05,1984.45,228380
4/28/2015,1985,2000,1943.75,1990.15,217394
4/29/2015,1990.2,2002.7,1971,1978.65,152835
4/30/2015,1977.8,1977.8,1912.5,1948.65,1262699
5/4/2015,1958.8,2098.7,1932.95,2087.8999,610067
5/5/2015,2087.8999,2087.8999,2029.25,2061.6499,291839
5/6/2015,2056.8999,2056.8999,2016.15,2020.3,649622
5/7/2015,2010,2089.8999,2006.95,2067.8501,433821
5/8/2015,2078.1499,2148.1001,2049.8,2123.05,338090
5/11/2015,2131,2193.25,2131,2182.3999,312569
5/12/2015,2182.3999,2185,2125,2128.8999,267754
5/13/2015,2145,2172,2092.3501,2125.8999,287030
5/14/2015,2126,2179,2107.2,2165.8501,424064
5/15/2015,2165,2192,2152,2186.5,175574
5/18/2015,2192,2227.8999,2176.75,2220.7,275731
5/19/2015,2220,2243.75,2195.25,2202.6001,212926
5/20/2015,2210,2223,2136,2151.3501,399901
5/21/2015,2144.1001,2314,2123.3,2300.3,2610990
5/22/2015,2290,2340.8999,2255,2307.45,920884
5/25/2015,2300,2323.95,2280.7,2298.8501,414481
5/26/2015,2310,2330,2285.1001,2321.3,275643
5/27/2015,2303.45,2336.75,2303.45,2312.3999,504244
5/28/2015,2312.25,2335,2275,2302.95,418946
5/29/2015,2313.25,2331,2286.05,2316.1001,549255
6/1/2015,2318.55,2351,2306.3,2337.75,284450
6/2/2015,2342,2347.05,2262.1499,2270.7,516279
6/3/2015,2251,2290.8501,2229.25,2240,231100
6/4/2015,2244.8,2261,2190.55,2218,193842
6/5/2015,2203.7,2236,2191.3501,2198.5,187374
6/8/2015,2200,2240.5,2200,2224.2,372632
6/9/2015,2218.7,2232.5,2177.3999,2190.7,296262
6/10/2015,2182,2266.25,2179,2253.1499,409711
6/11/2015,2266,2277.3999,2207,2213.55,350425
6/12/2015,2220,2297,2201.3999,2286.3,575268
6/15/2015,2286.3,2339.1499,2261.6001,2332.3501,501630
6/16/2015,2329,2403.1499,2314.2,2391.1001,457467
6/17/2015,2395,2408.5,2362,2372,366641
6/18/2015,2370,2412.3999,2369.1001,2396,308116
6/19/2015,2409.95,2425,2390.2,2407.75,327523
6/22/2015,2405.05,2436.45,2397.2,2425.05,244573
6/23/2015,2425.05,2438,2402.3,2414.3,291949
6/24/2015,2414.95,2414.95,2388.6001,2392.6001,263531
6/25/2015,2400,2530,2390,2504.3,927513
6/26/2015,2494,2554,2471,2544.8,662174
6/29/2015,2500,2574.05,2480.45,2558.8501,579466
6/30/2015,2552.45,2584,2531.1001,2541.95,629086
7/1/2015,2541.95,2555,2516,2526.25,251469
7/2/2015,2550,2586.2,2528,2566.2,338991
7/3/2015,2580,2609,2575,2588,346267
7/6/2015,2572,2602.95,2569.5,2595.3501,254273
7/7/2015,2602,2612.8999,2585,2603.7,184985
7/8/2015,2589.05,2608,2560,2571.45,184524
7/9/2015,2545,2558,2500.1499,2511.25,239855
7/10/2015,2519.8999,2523.3999,2453.6499,2466.8,332514
7/13/2015,2480,2507.95,2439.6001,2496.8501,295109
7/14/2015,2500,2521,2485.55,2498.7,341879
7/15/2015,2490,2540,2490,2532.25,350064
7/16/2015,2540,2561,2537.8,2545.8501,224838
7/17/2015,2555,2567.6001,2485,2529.45,259098
7/20/2015,2533,2550.2,2512.6499,2520.95,131942
7/21/2015,2508,2572.95,2508,2542.95,226485
7/22/2015,2548,2628,2548,2618.8999,493192
7/23/2015,2630,2656,2480,2489.05,1651767
7/24/2015,2492.8999,2518.8,2477.1499,2497.3501,399738
7/27/2015,2494,2529,2460.75,2509,405369
7/28/2015,2517,2524.8999,2471.3,2482,248738
7/29/2015,2484.6001,2514.75,2471.8999,2497.8501,220012
7/30/2015,2500,2534,2500,2527.25,332527
7/31/2015,2533,2555.6001,2514.25,2525.3,245751
8/3/2015,2525,2564.6001,2487.3,2504.8999,294753
8/4/2015,2524.8999,2524.8999,2477.1499,2511.8999,276076
8/5/2015,2506,2586.8501,2506,2576.6499,577916
8/6/2015,2576,2608,2560.95,2578.3501,369433
8/7/2015,2578.3501,2582,2528.5,2537.3999,191394
8/10/2015,2544.95,2573.6499,2541.7,2554.6001,226672
8/11/2015,2560,2567,2525.2,2539.8999,184804
8/12/2015,2535,2546.8,2451.3999,2462.2,243929
8/13/2015,2470,2510,2422,2486.8501,195819
8/14/2015,2495,2572.8,2475.75,2558.6001,255379
8/17/2015,2569,2570,2529.95,2535.3501,157272
8/18/2015,2540,2569,2520,2526.8,154551
8/19/2015,2519,2555,2496.6499,2543.05,176926
8/20/2015,2505.05,2546.25,2481.6001,2491.8,209161
8/21/2015,2475.05,2508.6001,2385,2406.2,604347
8/24/2015,2339.7,2355.7,2169,2191.55,524739
8/25/2015,2217.5,2245.8999,2142.8501,2198.2,622800
8/26/2015,2194.45,2270,2133.6499,2244.6499,436233
8/27/2015,2270,2270.1001,2176.2,2187.75,777058
8/28/2015,2214.95,2293.8501,2202.05,2279.55,568948
8/31/2015,2261,2270,2221.1001,2232.7,459532
9/1/2015,2249.8999,2258.8999,2211.05,2249.8999,570898
9/2/2015,2245,2282.45,2192.5,2203.5,396461
9/3/2015,2218.1499,2264.8999,2212.5,2248.3999,324122
9/4/2015,2235.1001,2235.1001,2183.3999,2211,288883
9/7/2015,2225,2225,2177.2,2192.1001,201054
9/8/2015,2196.1001,2219,2175.55,2205.6499,264656
9/9/2015,2220.2,2280,2220.2,2270,218609
9/10/2015,2240,2319.8999,2214.6499,2302.7,280684
9/11/2015,2327,2334.2,2273,2325.8,311139
9/14/2015,2345,2345,2296.05,2314.3501,155057
9/15/2015,2315,2315,2281.1001,2296.3999,188695
9/16/2015,2305.1001,2369,2298.6001,2350.1499,340725
9/18/2015,2375,2378.55,2273,2297.5,406288
9/21/2015,2275,2309.8999,2260.3501,2302.6001,165733
9/22/2015,2332.8999,2333,2240.3501,2259.1499,241130
9/23/2015,2242,2256.1001,2210.1499,2239.25,344990
9/24/2015,2248,2293.8999,2237,2282.95,403540
9/28/2015,2300,2310,2262.45,2274.3999,177328
9/29/2015,2258,2293.2,2205,2250.6499,265626
9/30/2015,2266,2322.45,2251.7,2312.1001,306730
10/1/2015,2311,2327.3501,2284.1001,2315.1001,182986
10/5/2015,2325,2405,2311.6499,2388.75,226860
10/6/2015,2395,2398.8,2342.1499,2376.75,214337
10/7/2015,2371.1001,2465,2354.05,2451.8,297092
10/8/2015,2479.8999,2479.8999,2406.1499,2430.8999,215467
10/9/2015,2448,2486,2438.8,2449.6001,226253
10/12/2015,2450.5,2458.95,2405.7,2422.25,109815
10/13/2015,2430,2478.75,2425,2462.1001,240921
10/14/2015,2456.3,2478.8,2431.05,2438.95,110664
10/15/2015,2450,2460,2440.3999,2450.6499,132541
10/16/2015,2456.75,2487.75,2436.05,2461.5,187013
10/19/2015,2461.5,2480.25,2430.1001,2465.3999,202855
10/20/2015,2470,2475,2400,2439.05,243441
10/21/2015,2444,2538.1001,2435,2519.05,1213789
10/23/2015,2532.8501,2564.2,2506.05,2515.6499,497453
10/26/2015,2530,2581.8999,2530,2575.6001,521901
10/27/2015,2566.05,2595,2555.05,2582.1499,380147
10/28/2015,2580.1001,2585,2558.3,2570.3999,317563
10/29/2015,2572,2600,2562.6499,2577.3,395616
10/30/2015,2575.1001,2583,2539.95,2550.45,167715
11/2/2015,2542,2575,2392,2432.6499,535525
11/3/2015,2444.95,2450.1499,2411.1001,2424.55,192324
11/4/2015,2435,2474,2435,2449.05,261171
11/5/2015,2449.95,2468.25,2405.3,2414.3,201885
11/6/2015,2411.1001,2448.8501,2411.1001,2429.45,178321
11/9/2015,2394.8,2430,2382.55,2409.1001,157878
11/10/2015,2401,2475,2381.6499,2457.45,273391
11/11/2015,2465.2,2472,2432.7,2453.3,30457
11/13/2015,2440,2470,2367.05,2380.45,255389
11/16/2015,2374,2408.8501,2344.1499,2372.6001,285955
11/17/2015,2384,2417.8,2355,2365.3,254396
11/18/2015,2369,2384.25,2336.5,2342.8999,245945
